행정구역,인구수,,,,
충청남도 공주시 웅진동(4415054000),"8,219",,,,
충청남도 공주시 금학동(4415055000),"5,397",,,,
충청남도 공주시 옥룡동(4415056000),"7,973",,,,
충청남도 공주시 신관동(4415057000),"19,358",,,,
충청남도 공주시 월송동(4415059000),"14,389",,,,
충청남도 보령시 (4418000000),"99,234",,,,
충청남도 보령시 웅천읍(4418025000),"6,113",,,,
충청남도 보령시 주포면(4418031000),"1,671",,,,
충청남도 보령시 오천면(4418032000),"2,177",,,,
충청남도 보령시 오천면어항출장소(4418032500),"1,638",,,,
충청남도 보령시 원산도출장소(4418032800),"1,107",,,,
충청남도 보령시 천북면(4418033000),"3,488",,,,
충청남도 보령시 청소면(4418034000),"2,611",,,,
충청남도 보령시 청라면(4418035000),"3,896",,,,
충청남도 보령시 남포면(4418036000),"5,128",,,,
충청남도 보령시 주산면(4418038000),"2,431",,,,
충청남도 보령시 미산면(4418039000),"1,710",,,,
충청남도 보령시 성주면(4418040000),"2,216",,,,
충청남도 보령시 주교면(4418041000),"5,267",,,,
충청남도 보령시 대천1동(4418051500),"14,280",,,,
충청남도 보령시 대천2동(4418052500),"6,856",,,,
충청남도 보령시 대천3동(4418053500),"16,474",,,,
충청남도 보령시 대천4동(4418054500),"15,782",,,,
충청남도 보령시 대천5동(4418056500),"6,389",,,,
충청남도 아산시 (4420000000),"317,933",,,,
충청남도 아산시 염치읍(4420025000),"6,511",,,,
충청남도 아산시 배방읍(4420025300),"76,844",,,,
충청남도 아산시 송악면(4420031000),"4,236",,,,
충청남도 아산시 탕정면(4420033000),"21,987",,,,
충청남도 아산시 음봉면(4420035000),"20,240",,,,
충청남도 아산시 둔포면(4420036000),"21,879",,,,
충청남도 아산시 영인면(4420037000),"5,498",,,,
충청남도 아산시 인주면(4420038000),"6,497",,,,
충청남도 아산시 선장면(4420039000),"3,082",,,,
충청남도 아산시 도고면(4420040000),"4,443",,,,
충청남도 아산시 신창면(4420041000),"19,953",,,,
충청남도 아산시 온양1동(4420057000),"9,456",,,,
충청남도 아산시 온양2동(4420058000),"10,818",,,,
충청남도 아산시 온양3동(4420059000),"36,856",,,,
충청남도 아산시 온양4동(4420060000),"18,782",,,,
충청남도 아산시 온양5동(4420061000),"21,658",,,,
충청남도 아산시 온양6동(4420062000),"29,193",,,,
충청남도 서산시 (4421000000),"175,650",,,,
충청남도 서산시 대산읍(4421025000),"13,713",,,,
충청남도 서산시 인지면(4421031000),"7,344",,,,
충청남도 서산시 부석면(4421032000),"5,339",,,,
충청남도 서산시 팔봉면(4421033000),"3,341",,,,
충청남도 서산시 지곡면(4421034000),"8,166",,,,
충청남도 서산시 성연면(4421036000),"15,443",,,,
충청남도 서산시 음암면(4421037000),"9,415",,,,
충청남도 서산시 운산면(4421038000),"5,058",,,,
충청남도 서산시 해미면(4421039000),"7,325",,,,
충청남도 서산시 고북면(4421040000),"6,191",,,,
충청남도 서산시 부춘동(4421051000),"19,268",,,,
충청남도 서산시 동문1동(4421052500),"18,773",,,,
충청남도 서산시 동문2동(4421053500),"8,819",,,,
충청남도 서산시 수석동(4421054000),"15,997",,,,
충청남도 서산시 석남동(4421055000),"31,458",,,,
충청남도 논산시 (4423000000),"115,573",,,,
충청남도 논산시 강경읍(4423025000),"8,138",,,,
충청남도 논산시 연무읍(4423025300),"13,453",,,,
충청남도 논산시 성동면(4423031000),"4,125",,,,
충청남도 논산시 광석면(4423032000),"4,231",,,,
충청남도 논산시 노성면(4423033000),"2,997",,,,
충청남도 논산시 상월면(4423034000),"3,571",,,,
충청남도 논산시 부적면(4423035000),"3,534",,,,
충청남도 논산시 연산면(4423036000),"6,038",,,,
충청남도 논산시 벌곡면(4423038000),"2,419",,,,
충청남도 논산시 양촌면(4423039000),"6,253",,,,
충청남도 논산시 가야곡면(4423040000),"3,378",,,,
충청남도 논산시 은진면(4423041000),"3,967",,,,
충청남도 논산시 채운면(4423042000),"2,248",,,,
충청남도 논산시 취암동(4423051000),"34,959",,,,
충청남도 논산시 부창동(4423052000),"16,262",,,,
충청남도 계룡시 (4425000000),"43,182",,,,
충청남도 계룡시 두마면(4425031000),"7,240",,,,
충청남도 계룡시 엄사면(4425031500),"18,546",,,,
충청남도 계룡시 신도안면(4425033000),"8,737",,,,
충청남도 계룡시 금암동(4425051000),"8,659",,,,
충청남도 당진시 (4427000000),"166,186",,,,
충청남도 당진시 합덕읍(4427025000),"8,955",,,,
충청남도 당진시 송악읍(4427025300),"30,006",,,,
충청남도 당진시 고대면(4427031000),"5,391",,,,
충청남도 당진시 석문면(4427032000),"9,727",,,,
충청남도 당진시 대호지면(4427033000),"2,409",,,,
충청남도 당진시 정미면(4427034000),"3,657",,,,
충청남도 당진시 면천면(4427035000),"3,533",,,,
충청남도 당진시 순성면(4427036000),"5,038",,,,
충청남도 당진시 우강면(4427037000),"5,136",,,,
충청남도 당진시 신평면(4427038000),"15,590",,,,
충청남도 당진시 송산면(4427039000),"11,740",,,,
충청남도 당진시 당진1동(4427051000),"24,611",,,,
충청남도 당진시 당진2동(4427052000),"22,287",,,,
충청남도 당진시 당진3동(4427053000),"18,106",,,,
충청남도 금산군 (4471000000),"50,953",,,,
충청남도 금산군 금산읍(4471025000),"22,593",,,,
충청남도 금산군 금성면(4471031000),"3,299",,,,
충청남도 금산군 제원면(4471032000),"2,794",,,,
충청남도 금산군 부리면(4471033000),"2,457",,,,
충청남도 금산군 군북면(4471034000),"2,523",,,,
충청남도 금산군 남일면(4471035000),"2,880",,,,
충청남도 금산군 남이면(4471036000),"2,130",,,,
충청남도 금산군 진산면(4471037000),"3,217",,,,
충청남도 금산군 복수면(4471038000),"3,032",,,,
충청남도 금산군 추부면(4471039000),"6,028",,,,
충청남도 부여군 (4476000000),"64,626",,,,
충청남도 부여군 부여읍(4476025000),"19,997",,,,
충청남도 부여군 규암면(4476031000),"11,955",,,,
충청남도 부여군 은산면(4476032000),"3,703",,,,
충청남도 부여군 외산면(4476033000),"2,371",,,,
충청남도 부여군 내산면(4476034000),"1,555",,,,
충청남도 부여군 구룡면(4476035000),"2,353",,,,
충청남도 부여군 홍산면(4476036000),"2,856",,,,
충청남도 부여군 옥산면(4476037000),"1,417",,,,
충청남도 부여군 남면(4476038000),"1,837",,,,
충청남도 부여군 충화면(4476039000),"1,147",,,,
충청남도 부여군 양화면(4476040000),"1,681",,,,
충청남도 부여군 임천면(4476041000),"2,883",,,,
충청남도 부여군 장암면(4476042000),"2,743",,,,
충청남도 부여군 세도면(4476043000),"3,134",,,,
충청남도 부여군 석성면(4476044000),"2,870",,,,
충청남도 부여군 초촌면(4476045000),"2,124",,,,
충청남도 서천군 (4477000000),"51,361",,,,
충청남도 서천군 장항읍(4477025000),"11,077",,,,
충청남도 서천군 서천읍(4477025300),"13,550",,,,
충청남도 서천군 마서면(4477031000),"4,885",,,,
충청남도 서천군 화양면(4477032000),"2,262",,,,
충청남도 서천군 기산면(4477033000),"1,653",,,,
충청남도 서천군 한산면(4477034000),"2,497",,,,
충청남도 서천군 마산면(4477035000),"1,480",,,,
충청남도 서천군 시초면(4477036000),"1,279",,,,
충청남도 서천군 문산면(4477037000),"1,253",,,,
충청남도 서천군 판교면(4477038000),"2,132",,,,
충청남도 서천군 종천면(4477039000),"2,029",,,,
충청남도 서천군 비인면(4477040000),"2,890",,,,
충청남도 서천군 서면(4477041000),"4,374",,,,
충청남도 청양군 (4479000000),"30,625",,,,
충청남도 청양군 청양읍(4479025000),"9,974",,,,
충청남도 청양군 운곡면(4479031000),"2,138",,,,
충청남도 청양군 대치면(4479032000),"2,232",,,,
충청남도 청양군 정산면(4479033000),"3,541",,,,
충청남도 청양군 목면(4479034000),"1,516",,,,
충청남도 청양군 청남면(4479035000),"1,903",,,,
충청남도 청양군 장평면(4479036000),"2,297",,,,
충청남도 청양군 남양면(4479037000),"2,737",,,,
충청남도 청양군 화성면(4479038000),"2,189",,,,
충청남도 청양군 비봉면(4479039000),"2,098",,,,
충청남도 홍성군 (4480000000),"99,756",,,,
충청남도 홍성군 홍성읍(4480025000),"38,034",,,,
충청남도 홍성군 광천읍(4480025300),"8,459",,,,
충청남도 홍성군 홍북읍(4480025600),"28,807",,,,
충청남도 홍성군 금마면(4480032000),"3,502",,,,
충청남도 홍성군 홍동면(4480033000),"3,434",,,,
충청남도 홍성군 장곡면(4480034000),"2,915",,,,
충청남도 홍성군 은하면(4480035000),"2,279",,,,
충청남도 홍성군 결성면(4480036000),"2,088",,,,
충청남도 홍성군 서부면(4480037000),"3,243",,,,
충청남도 홍성군 갈산면(4480038000),"3,537",,,,
충청남도 홍성군 구항면(4480039000),"3,458",,,,
충청남도 예산군 (4481000000),"77,585",,,,
충청남도 예산군 예산읍(4481025000),"33,113",,,,
충청남도 예산군 삽교읍(4481025300),"10,021",,,,
충청남도 예산군 대술면(4481031000),"2,437",,,,
충청남도 예산군 신양면(4481032000),"3,036",,,,
충청남도 예산군 광시면(4481033000),"3,155",,,,
충청남도 예산군 대흥면(4481034000),"1,766",,,,
충청남도 예산군 응봉면(4481035000),"2,525",,,,
충청남도 예산군 덕산면(4481036000),"6,678",,,,
충청남도 예산군 봉산면(4481037000),"2,495",,,,
충청남도 예산군 고덕면(4481038000),"4,500",,,,
충청남도 예산군 신암면(4481039000),"3,493",,,,
충청남도 예산군 오가면(4481040000),"4,366",,,,
충청남도 태안군 (4482500000),"61,771",,,,
충청남도 태안군 태안읍(4482525000),"29,321",,,,
충청남도 태안군 안면읍(4482525300),"8,516",,,,
충청남도 태안군 고남면(4482531000),"2,372",,,,
충청남도 태안군 남면(4482532000),"4,276",,,,
충청남도 태안군 근흥면(4482533000),"5,348",,,,
충청남도 태안군 소원면(4482534000),"5,338",,,,
충청남도 태안군 원북면(4482535000),"4,332",,,,
충청남도 태안군 이원면(4482536000),"2,268",,,,
전라북도  (4500000000),"1,797,450",,,,
전라북도 전주시 (4511000000),"657,064",,,,
전라북도 전주시 완산구 (4511100000),"338,363",,,,
전라북도 전주시 완산구 중앙동(4511151000),"7,525",,,,
전라북도 전주시 완산구 풍남동(4511153000),"4,139",,,,
전라북도 전주시 완산구 노송동(4511160500),"12,382",,,,
전라북도 전주시 완산구 완산동(4511163500),"4,852",,,,
전라북도 전주시 완산구 동서학동(4511165000),"6,360",,,,
전라북도 전주시 완산구 서서학동(4511166000),"8,681",,,,
전라북도 전주시 완산구 중화산1동(4511167100),"14,613",,,,
전라북도 전주시 완산구 중화산2동(4511167200),"19,623",,,,
전라북도 전주시 완산구 서신동(4511168000),"41,345",,,,
전라북도 전주시 완산구 평화1동(4511169100),"12,892",,,,
전라북도 전주시 완산구 평화2동(4511169200),"46,230",,,,
전라북도 전주시 완산구 삼천1동(4511170100),"11,649",,,,
전라북도 전주시 완산구 삼천2동(4511170200),"13,493",,,,
전라북도 전주시 완산구 삼천3동(4511170300),"22,165",,,,
전라북도 전주시 완산구 효자1동(4511171100),"10,991",,,,
전라북도 전주시 완산구 효자2동(4511171200),"10,220",,,,
전라북도 전주시 완산구 효자3동(4511171300),"14,830",,,,
전라북도 전주시 완산구 효자4동(4511171400),"39,707",,,,
전라북도 전주시 완산구 효자5동(4511173000),"36,666",,,,
전라북도 전주시 덕진구 (4511300000),"318,701",,,,
전라북도 전주시 덕진구 진북동(4511352500),"14,257",,,,
전라북도 전주시 덕진구 인후1동(4511354000),"18,484",,,,
전라북도 전주시 덕진구 인후2동(4511355000),"11,341",,,,
전라북도 전주시 덕진구 인후3동(4511356000),"32,137",,,,
전라북도 전주시 덕진구 덕진동(4511357000),"20,388",,,,
전라북도 전주시 덕진구 금암1동(4511358000),"7,685",,,,
전라북도 전주시 덕진구 금암2동(4511359000),"9,900",,,,
전라북도 전주시 덕진구 팔복동(4511360000),"7,640",,,,
전라북도 전주시 덕진구 우아1동(4511361100),"10,059",,,,
전라북도 전주시 덕진구 우아2동(4511361200),"14,560",,,,
전라북도 전주시 덕진구 호성동(4511362000),"20,347",,,,
전라북도 전주시 덕진구 송천1동(4511364100),"62,272",,,,
전라북도 전주시 덕진구 송천2동(4511364200),"26,529",,,,
전라북도 전주시 덕진구 조촌동(4511365000),"12,555",,,,
전라북도 전주시 덕진구 여의동(4511366500),"30,611",,,,
전라북도 전주시 덕진구 혁신동(4511367000),"19,936",,,,
전라북도 전주시효자출장소 (4511800000),0,,,,
전라북도 군산시 (4513000000),"266,959",,,,
전라북도 군산시 옥구읍(4513025000),"3,163",,,,
전라북도 군산시 옥산면(4513031000),"4,753",,,,
전라북도 군산시 회현면(4513032000),"3,423",,,,
전라북도 군산시 임피면(4513033000),"2,668",,,,
전라북도 군산시 서수면(4513034000),"2,551",,,,
전라북도 군산시 대야면(4513035000),"4,982",,,,
전라북도 군산시 개정면(4513036000),"2,968",,,,
전라북도 군산시 성산면(4513037000),"2,886",,,,
전라북도 군산시 나포면(4513038000),"2,213",,,,
전라북도 군산시 옥도면(4513039000),"3,395",,,,
전라북도 군산시 옥서면(4513040000),"2,993",,,,
전라북도 군산시 해신동(4513051500),"2,374",,,,
전라북도 군산시 월명동(4513053000),"5,422",,,,
전라북도 군산시 신풍동(4513055000),"7,132",,,,
전라북도 군산시 삼학동(4513056000),"5,643",,,,
전라북도 군산시 중앙동(4513060500),"4,449",,,,
전라북도 군산시 흥남동(4513064000),"12,769",,,,
전라북도 군산시 조촌동(4513065000),"22,274",,,,
전라북도 군산시 경암동(4513066000),"7,470",,,,
전라북도 군산시 구암동(4513067000),"7,984",,,,
전라북도 군산시 개정동(4513068000),"2,858",,,,
전라북도 군산시 수송동(4513069000),"55,474",,,,
전라북도 군산시 나운1동(4513070100),"12,595",,,,
전라북도 군산시 나운2동(4513070200),"23,643",,,,
전라북도 군산시 나운3동(4513070300),"32,179",,,,
전라북도 군산시 소룡동(4513071000),"16,824",,,,
전라북도 군산시 미성동(4513072000),"11,874",,,,
전라북도 익산시 (4514000000),"280,585",,,,
전라북도 익산시 함열읍(4514025000),"6,906",,,,
전라북도 익산시 오산면(4514031000),"7,827",,,,
전라북도 익산시 황등면(4514032000),"7,137",,,,
전라북도 익산시 함라면(4514033000),"2,302",,,,
전라북도 익산시 웅포면(4514034000),"1,568",,,,
전라북도 익산시 성당면(4514035000),"1,930",,,,
전라북도 익산시 용안면(4514036000),"2,653",,,,
전라북도 익산시 낭산면(4514037000),"3,090",,,,
전라북도 익산시 망성면(4514038000),"2,987",,,,
전라북도 익산시 여산면(4514039000),"3,322",,,,
전라북도 익산시 금마면(4514040000),"5,287",,,,
전라북도 익산시 왕궁면(4514041000),"4,374",,,,
전라북도 익산시 춘포면(4514042000),"4,556",,,,
전라북도 익산시 삼기면(4514043000),"2,601",,,,
전라북도 익산시 용동면(4514044000),"1,584",,,,
전라북도 익산시 중앙동(4514052000),"3,421",,,,
전라북도 익산시 평화동(4514053000),"4,809",,,,
전라북도 익산시 인화동(4514056000),"7,037",,,,
전라북도 익산시 동산동(4514057000),"22,614",,,,
전라북도 익산시 마동(4514058000),"9,393",,,,
전라북도 익산시 남중동(4514059500),"11,636",,,,
전라북도 익산시 모현동(4514061000),"38,233",,,,
전라북도 익산시 송학동(4514062000),"8,538",,,,
전라북도 익산시 영등1동(4514064600),"23,183",,,,
전라북도 익산시 영등2동(4514064700),"14,371",,,,
전라북도 익산시 어양동(4514065200),"25,287",,,,
전라북도 익산시 신동(4514065600),"15,668",,,,
전라북도 익산시 팔봉동(4514067000),"6,714",,,,
