상호,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,2020년 개점,2020년 폐지,2020년 명의변경,2019년 개점,2019년 폐지,2019년 명의변경,2018년 개점,2018년 폐지,2018년 명의변경,2017년 개점,2017년 폐지,2017년 명의변경,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,
(주)제이케이앤파트너스,이순희,한식,2020.10.23,2020.11.03,051  -  1833  -  8978,  -    -  ,우 : 46203 부산광역시 금정구 대룡3길 16,법인,180111  -  1320968,466  -  88  -  01833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)티앤엠디,서창범,일식,2020.03.17,2020.04.10,  -  1899  -  3252,  -    -  ,"우 : 04903 서울특별시 광진구 면목로 182 202호(중곡동, 중앙빌딩)",법인,110111  -  7427415,428  -  87  -  01722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
칠칠팔이7782,김윤태,한식,..,2020.12.01,02  -  6951  -  0803,070  -  8633  -  0855,"우 : 08591 서울특별시 금천구 가산디지털1로 30 6층 607호(가산동, 에이스하이앤드타워10)",개인,  -  ,553  -  33  -  00803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)지니어스에프앤비,김정현 김영태,기타 외식,2020.11.04,2020.11.09,  -  1833  -  6878,070  -  8677  -  8683,"우 : 06252 서울특별시 강남구 강남대로 320 1108호(역삼동, 황화빌딩)",법인,110111  -  7672606,637  -  86  -  02110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)자력갱생,"김윤규, 정중교",치킨,2018.03.22,2018.03.22,070  -  4288  -  6559,02  -  6021  -  4343,우 : 04315 서울특별시 용산구 백범로87길 54 2층,법인,110111  -  6696558,854  -  81  -  00954,0,0,0,0,0,0,926344,1481150,-554806,1493189,-594545,-593766,40426,1467,38959,264620,10059,8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)제이슨코리아,신상훈,한식,2020.02.14,2020.02.01,02  -  2661  -  0220,02  -  2661  -  0225,"우 : 07807 서울특별시 강서구 공항대로 164 808호~811호(마곡동, 류마타워)",법인,110111  -  7389863,782  -  81  -  01658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)써니에프에스,이지선,한식,2020.06.25,2020.06.25,  -  1577  -  9085,02  -  3489  -  0039,"우 : 08503 서울특별시 금천구 가산디지털1로 171 3층 306호 -65(가산동, 가산 에스케이 브이원 센터)",법인,110111  -  7533254,253  -  81  -  01688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
㈜에프티프랜즈,"정종훈, 박대은",기타 외식,2020.07.17,2020.07.17,02  -  2169  -  2315,050  -  4032  -  9631,우 : 08584 서울특별시 금천구 두산로 70 3층 318호,법인,110111  -  7558806,322  -  86  -  01636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)감성에프엔씨,김영준,주점,2020.10.16,2020.10.20,  -  1522  -  0727,02  -  2093  -  2069,우 : 06627 서울특별시 서초구 강남대로51길 10 B1층 107-250호(서초동),법인,110111  -  7652997,222  -  86  -  02126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
제이엘에프,조성진,분식,..,2020.09.01,010  -  6243  -  3951,00  -  000  -  0000,우 : 34173 대전광역시 유성구 장대로71번길 15 1층(장대동),개인,  -  ,872  -  58  -  00430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
네모푸드,유경백,중식,..,2018.11.01,  -  1666  -  1884,  -    -  ,우 : 07032 서울특별시 동작구 상도로38길 3-20 1층(상도1동),개인,  -  ,712  -  50  -  00485,0,0,0,0,0,0,1394,7296,-5902,275547,24727,27100,1997,0,1997,36644,1997,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)에그홀릭에프앤비,양서연,제과제빵,2020.04.16,2020.04.23,00  -  1599  -  5421,0  -  0  -  0,"우 : 16897 경기도 용인시 기흥구 죽전로 10 6층(보정동, 장은메디칼프라자)",법인,134511  -  0451192,328  -  81  -  01959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
(주)아펙스에프앤비,정한,주점,2014.09.26,2014.10.01,031  -  726  -  4444,031  -  719  -  6255,"우 : 13558 경기도 성남시 분당구 정자일로156번길 11 5층 501호(정자동, 세명타워)",법인,131111  -  0388114,129  -  86  -  90393,0,0,0,0,0,0,336396,755703,-419307,348185,80446,81780,117650,618738,-501088,671,-3203,-1099,119842,619830,-499988,3652,-10620,-6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)페이머스,박봉수,일식,2019.09.24,2019.09.24,  -  1666  -  8867,  -    -  ,"우 : 13230 경기도 성남시 중원구 둔촌대로 560 7층 706호(상대원동, 벽산테크노피아아파트형공장)",법인,131111  -  0568055,820  -  87  -  01520,0,0,0,0,0,0,122005,136965,-14960,1928,-24994,-24960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
㈜써클앤스퀘어,이후창,기타 외식,2017.12.07,2017.12.13,00  -  1811  -  9796,031  -  629  -  6887,"우 : 14344 경기도 광명시 신기로17번길 3 704호(일직동, 서원빌딩)",법인,134111  -  0483101,693  -  81  -  00887,0,0,0,0,0,0,261115,262014,-899,1022196,-151666,-151268,613639,463270,150369,697730,-156398,-148450,83820,35000,48820,0,-1179,-1179,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
(주)엘제이푸드,이효림,분식,2019.02.26,2019.02.28,02  -  1899  -  3507,  -    -  ,우 : 08768 서울특별시 관악구 조원로2길 54 1층,법인,110111  -  7025467,187  -  86  -  01241,0,0,0,0,0,0,27315,37249,-9934,212906,-14580,-14933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,11,40,2,1,0,0,0,0,0,0,
(주)라면데스요,양명덕,분식,2017.07.21,2017.07.21,02  -  704  -  7773,02  -  6933  -  7772,우 : 04100 서울특별시 마포구 서강로 132 BS타워 7층 (노고산동),법인,180111  -  1106756,286  -  81  -  00883,0,0,0,0,0,0,162637,555581,-392944,156395,-134712,-146668,340626,586902,-246276,289719,-199689,-217641,231121,259755,-28634,23695,-38639,-38634,0,0,0,1,5,0,8,1,1,0,0,0,0,0,0,
(주)바른식,김천수,기타 외식,2011.06.16,2011.06.16,02  -  585  -  2138,02  -  585  -  2136,우 : 13202 경기도 성남시 중원구 사기막골로 137 중앙인더스피아5차 301호~302호,법인,131111  -  0285211,129  -  86  -  61942,0,0,0,0,0,0,5937028,4509603,1427425,8486742,136103,1338,5060401,3634314,1426087,7752869,212993,117315,4821627,3512855,1308772,6088979,203881,126743,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
(주)바른식,김천수,기타 외식,2011.06.16,2011.06.16,02  -  585  -  2138,02  -  585  -  2136,우 : 13202 경기도 성남시 중원구 사기막골로 137 중앙인더스피아5차 301호~302호,법인,131111  -  0285211,129  -  86  -  61942,0,0,0,0,0,0,5937028,4509603,1427425,8486742,136103,1338,5060401,3634314,1426087,7752869,212993,117315,4821627,3512855,1308772,6088979,203881,126743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(주)바른식,김천수,기타 외식,2011.06.16,2011.06.16,02  -  585  -  2138,02  -  585  -  2136,우 : 13202 경기도 성남시 중원구 사기막골로 137 중앙인더스피아5차 301호~302호,법인,131111  -  0285211,129  -  86  -  61942,0,0,0,0,0,0,5937028,4509603,1427425,8486742,136103,1338,5060401,3634314,1426087,7752869,212993,117315,4821627,3512855,1308772,6088979,203881,126743,0,0,0,0,0,0,0,2,0,3,2,1,0,0,0,
(주)파파들,"이윤성, 이원일, 정인성, 이국진",분식,2020.02.03,2020.02.12,02  -  312  -  0877,  -    -  ,"우 : 03767 서울특별시 서대문구 신촌로 189 1015호(대현동, 이화인비따레오피스텔)",법인,110111  -  7375846,411  -  87  -  01495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)엘에이치지,최순남,한식,2008.10.31,2008.10.31,031  -  322  -  0600,031  -  334  -  7931,우 : 17166 경기도 용인시 처인구 원삼면 죽양대로1588번길 1 주식회사 엘에이치지,법인,110111  -  3993139,119  -  86  -  12269,0,0,0,0,0,0,2155742,1486315,669427,4114711,-633790,-612055,2858418,1539365,1319053,3864991,159163,158593,1897424,736966,1160458,2182407,263481,253272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)엘에이치지,최순남,커피,2008.10.31,2008.10.31,031  -  322  -  0600,031  -  334  -  7931,우 : 17166 경기도 용인시 처인구 원삼면 죽양대로1588번길 1 주식회사 엘에이치지,법인,110111  -  3993139,119  -  86  -  12269,0,0,0,0,0,0,2155742,1486315,669427,4114711,-633790,-612055,2858418,1539365,1319053,3864991,159163,158593,1897424,736966,1160458,2182407,263481,253272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)엘에이치지,최순남,주점,2008.10.31,2008.10.31,031  -  322  -  0600,031  -  334  -  7931,우 : 17166 경기도 용인시 처인구 원삼면 죽양대로1588번길 1 주식회사 엘에이치지,법인,110111  -  3993139,119  -  86  -  12269,0,0,0,0,0,0,2155742,1486315,669427,4114711,-633790,-612055,2858418,1539365,1319053,3864991,159163,158593,1897424,736966,1160458,2182407,263481,253272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)명동푸드,여이형,기타 외식,2011.08.10,2011.08.18,02  -  599  -  5006,02  -  579  -  5987,"우 : 06644 서울특별시 서초구 서초중앙로 107 3층 303호(서초동, 삼화빌딩)",법인,110111  -  4666347,114  -  86  -  90159,0,0,0,0,0,0,361157,237763,123394,1509497,68576,31829,346166,254601,91565,1436846,-30206,-29131,367553,246857,120696,1771593,14099,-14611,0,0,0,6,8,0,11,6,0,7,9,0,0,0,0,
(주)오늘연구소,유재용,커피,2017.01.12,2017.02.01,02  -  6326  -  6660,070  -  4738  -  7798,"우 : 06716 서울특별시 서초구 반포대로 38 4층(서초동, 와라빌딩)",법인,110111  -  6288511,219  -  86  -  00684,0,0,0,0,0,0,3344588,2504515,840073,11050800,558326,657390,3107489,2924807,182682,9449342,350931,167686,1226332,1211335,14997,1408541,-28235,-35003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
단F&B,김대우,한식,..,2020.08.11,070  -  4175  -  3653,00  -  000  -  0000,우 : 12804 경기도 광주시 곤지암읍 곤지암로 120 103동 7층 5호,개인,  -  ,875  -  04  -  01774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)푸드엠코리아,"박상임, 김새한",분식,2014.06.29,2014.06.26,02  -  3445  -  9474,02  -  6008  -  4785,우 : 12202 경기도 남양주시 와부읍 수레로 682-1 1층,법인,110111  -  5433612,230  -  81  -  06924,0,0,0,0,0,0,3450157,2643162,806995,12453449,267533,218177,2170397,1581580,588817,9884047,152900,134819,1309677,855678,453999,8933052,117375,94285,0,0,0,8,1,0,4,0,0,0,0,0,0,0,0,
(주)푸드엠코리아,"박상임, 김새한",기타 외식,2014.06.29,2014.06.26,02  -  3445  -  9474,02  -  6008  -  4785,우 : 12202 경기도 남양주시 와부읍 수레로 682-1 1층,법인,110111  -  5433612,230  -  81  -  06924,0,0,0,0,0,0,3450157,2643162,806995,12453449,267533,218177,2170397,1581580,588817,8933052,117375,94285,1309677,855678,453999,8933052,117375,94285,0,0,0,4,9,0,2,12,1,9,17,0,0,0,0,
해피브릿지협동조합,이구승,기타 외식,2014.02.14,2005.07.20,  -  1588  -  6020,02  -  466  -  9200,"우 : 02629 서울특별시 동대문구 장한로 37 2,3층(장안동)",법인,264151  -  0007637,220  -  87  -  13681,0,0,0,0,0,0,10588177,8028108,2560069,50383318,35344,190822,10603589,6507401,4096188,51403705,-371913,-400434,10345927,6178805,4167122,48554628,637779,-137031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
보스참치,장민호,일식,..,2019.04.05,02  -  353  -  8055,  -    -  ,우 : 03420 서울특별시 은평구 갈현로4길 27 1층 101호(역촌동),개인,  -  ,794  -  47  -  00473,0,0,0,0,0,0,0,0,0,215459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
푸드시티(주),신수경,한식,2020.08.04,2020.08.07,02  -  6929  -  1990,031  -  499  -  1939,우 : 06030 서울특별시 강남구 압구정로28길 22-11 3층(신사동),법인,110111  -  7577210,125  -  86  -  32858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)엠에스앤아이,김민성,커피,2015.08.05,2015.08.10,02  -  1688  -  8642,02  -  6455  -  3299,"우 : 06043 서울특별시 강남구 강남대로 584 6층(논현동, 성일빌딩)",법인,110111  -  5801794,898  -  88  -  00157,0,0,0,0,0,0,2815,114313,-111498,21270,-44726,-40709,8127,78916,-70789,4586,-36458,-36458,5921,40252,-34331,0,-35551,-35550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)엠비치오넴,김성빈,커피,2018.12.24,2019.01.02,02  -  6958  -  9004,070  -  8624  -  0602,우 : 03980 서울특별시 마포구 성미산로29안길 7 4층,법인,110111  -  6964517,376  -  87  -  01339,0,0,0,0,0,0,335473,283974,51499,466786,1909,21496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)청춘당에프씨,서영자,제과제빵,2020.05.29,2020.05.16,061  -  686  -  6988,061  -  686  -  6987,"우 : 06093 서울특별시 강남구 선릉로 636 1층(삼성동, 키스톤빌딩)",법인,110111  -  7502887,614  -  86  -  01777,0,0,0,0,0,0,0,0,0,855248,0,0,0,0,0,177026,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,
토리고야패밀리(주),박진수,한식,2015.04.14,2015.04.14,051  -  701  -  1666,051  -  806  -  8840,우 : 47237 부산광역시 부산진구 동성로118번가길 14-4 2층 (전포동),법인,180111  -  0967505,350  -  86  -  00044,0,0,0,0,0,0,761324,712628,48696,542501,-23385,-29946,692571,613929,78642,948823,19730,20286,669088,560734,108354,616113,17399,11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)씨티카페비엠에스점,정은정,커피,2020.03.18,2010.03.25,02  -  566  -  1743,050  -  4045  -  6272,우 : 06244 서울특별시 강남구 역삼로7길 22 비엠에스빌딩 1층,법인,110111  -  4307785,220  -  87  -  96756,0,0,0,0,0,0,426603,727047,-300444,169477,-55790,-56867,455687,699263,-243576,312557,2269,1790,449885,695252,-245367,319078,9230,8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)그레닉스,김종헌,분식,2012.06.13,2012.06.12,02  -  512  -  6257,070  -  7561  -  6257,"우 : 15845 경기도 군포시 공단로140번길 37 3, 4층(당정동, 두림빌딩)",법인,110111  -  4890483,120  -  87  -  84324,0,0,0,0,0,0,17684648,13873971,3810677,24114427,1264715,702585,16367304,13192352,3174952,20134965,1205258,572458,11694405,8947011,2747394,15303007,957454,627100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
(주)엘에이치지,최순남,치킨,2008.10.31,2008.10.31,031  -  322  -  0600,031  -  334  -  7931,우 : 17166 경기도 용인시 처인구 원삼면 죽양대로1588번길 1 주식회사 엘에이치지,법인,110111  -  3993139,119  -  86  -  12269,0,0,0,0,0,0,2155742,1486315,669427,4114711,-633790,-612055,2858418,1539365,1319053,3864991,159163,158593,1897424,736966,1160458,2182407,263481,253272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
