번호,상호,영업표지,대표자,등록번호,업종,링크
456,(주)더오랩,피자오 크래프트(PIZZA O CRAFT),오준석,20190836,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80812
455,(주)와이엔에스홀딩스,스시메이진,김영태,20160267,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80417
454,(주)제이더블유푸드코리아,야미가,김진욱,20151259,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80287
453,(주)아라리,육전국밥,최강균,20181198,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79609
452,(주)연우디자인,맨날국수,김기영,20200332,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79545
451,대왕통닭,진미대왕통닭,김재순,20180608,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79375
450,일호협동조합,일호감자탕,윤 일 호,20190431,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79355
449,재겸푸드텍,KOKUMI,이상훈,20190047,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79226
448,(주)재복,언덕집,이재근,20200637,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79222
447,베러먼데이드링크코리아(주),베러먼데이,송정웅,20160811,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79097
446,(주)착한피자,착한피자,유진,20170171,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79052
445,(주)뚝심푸드,최용석의 뼈큰청진동해장국,최용석,20100600037,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78866
444,(주)뚝심푸드,뼈큰감자탕,최용석,20161022,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78865
443,삼원푸드,우리동네 대패집,주명근,20190213,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78860
442,신라F&B,신라찜닭,김형우,20200636,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78823
441,행복한우동가게체인사업본부,행복한우동가게,안대희,20200648,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78822
440,에프씨푸드(FCFOOD),플루800,윤종서,20170385,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78808
439,올제푸드컴퍼니,원동 팔팔껍데기,류원재,20190826,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78802
438,(주)티엘에프앤씨,하노이포베트남쌀국수,임민우,20180238,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78798
437,(주)엠지에이치,바우네 나주곰탕,송준욱,20171409,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78792
436,(주)택이네,택이네 조개전골,이정택,20190218,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78720
435,(주)마음에프앤씨,마음카레,심훈,20191289,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78718
434,(주)지니어스,이태리부대찌개,유병언,20161188,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78153
433,(주)왕순이,왕순이 주먹밥 김밥,오시근,20140338,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77865
432,(주)오니규,밀겨울,이명훈,20161238,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83591
431,(주)오니규,오니기리와이규동,이명훈,20100100210,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83589
430,(주)와이케이푸드서비스,호토모토(HottoMotto),왕기철,20151242,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79393
429,컴퍼니맨(주),요거트맨,전영석,20160742,음료 (커피 외),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79217
428,㈜디저트플러스,차뜨라므,최성민,20171312,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78998
427,(주)미스터쿡,남자마늘보쌈,김명환,20160731,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78872
426,(주)엠지에이치,삼겹파티,송준욱,20110300014,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78787
425,(주)신교령에프앤비,신교령사골순대국,신교령,20200072,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78754
424,(주)해운대엠에스,대만샌드위치 풍성호,배성문,20190337,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78721
423,㈜두빛,모두의만족,한태우,20190200,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78709
422,(주)브라운에프앤씨,분식회사 떡심,심훈,20200642,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78697
421,(주)이에이치컴퍼니,징기스,정강우,20160481,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78272
420,(주)진가원푸드,"진가원 전주콩나물국밥,묵사발",진광범,20170330,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78219
419,(주)에스엠푸드,아메리칸존슨,전찬영,20170572,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82176
418,상상마켓,코끼리 떡볶이,"이지연, 양지원",20170452,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79572
417,다옴에프엠에스(주),별미샤브,박성환,20200652,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82489
416,(주)사무라이글로벌,고우,"마숙희, 토키요시 히로마사",20151017,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80867
415,대부면가fc,대부면가 우리밀칼국수,채만식,20200631,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80208
414,심야,심야스테이크,윤진,20181234,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79969
413,비엘컴퍼니(주),더 땡초포차,이완식,20200146,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79221
412,약선당(주),약선당,석태근,20181244,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79065
411,(주)에소코리아,포트오브모카(Port of Mocha),심상진,20120100148,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79043
410,(주)해운대엠에스,미스터스시,배성문,20140839,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78726
409,펩코코리아(주),Smith Barney,안성복,20180784,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78504
408,(주)장수푸드,일품장수미역,백종기,20171279,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78486
407,(주)단꿈,쭈꾸미본색,한만익,20200627,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78388
406,나라푸드서비스,독가마 숯불치킨,김익환,20170941,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78121
405,육마니(주),육마니 옛날전통육개장,임재윤,20140681,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77460
404,서초동찜갈비교대점,서초동찜갈비7059,임규식,20200620,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79922
403,엠케이푸드시스템(먹킷리스트),홈인샤브&월남쌈 마이홈잇,이재성,20200625,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79897
402,㈜마루바우,이불덮밥,서누리,20180854,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79840
401,(주)엠제이오,쭈꾸미킹,이명진,20170362,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79337
400,포호아코리아(주),포호아,호연석,20080100338,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79281
399,태일푸드,김사또산더미오리&탕,김태일,20200621,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78834
398,(주)서정,심청아배고파,이판규,20080400046,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78785
397,(주)바로에프에스,그린하노이,이상규,20100300043,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78762
396,짱큰FNC,짱큰대구대가리,김기란,20160466,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78758
395,㈜몬스터,몬스터커피,안기수,20191191,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78755
394,(주)라벨스하이디,라벨스하이디,최정삼,20180015,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78734
393,갈비에빠지다,갈비에 빠지다,한송선,20171001,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78685
392,(주)국제에프씨,국제통닭,"황일근, 성윤호",20170519,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78512
391,(주)순곱이네프랜차이즈,순곱이네,감정희,20141217,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78490
390,(주)진에프앤비,고쿠텐,유병진,20191239,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78455
389,케이알푸드,전주24시자연담은 노랑콩,최병구,20180965,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78449
388,지훈남에프앤이(주),지훈남닭발,김지훈,20150701,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78433
387,육감족,육감족,송기영,20180493,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78411
386,(주)대신물산,靑해품당 수산식당,김환태,20190970,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77758
385,(주)엠브로컴퍼니,찜꽁찜닭,임형재,20200624,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77622
384,(주)쿠오레,쿠오레(Cuore),박진성,20181375,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77530
383,㈜키무카츠아시아,키무카츠,김태우,20170958,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77446
382,㈜메이크어베러(Makeabetter),루스트플레이스,부성훈,20161044,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83574
381,제이제이푸드,닭쟁이 피자쟁이,조용조,20200616,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79381
380,무지네생선,마스터쌀국수,박대근,20200618,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79125
379,(주)쎌빠,쎌빠,권성호,20100100340,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78954
378,(주)홈앤치킨,아침닭,이능섭,20160660,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78629
377,(주)포즈,달토끼의 떡볶이 흡입구역,"정회창, 김영주",20190861,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78607
376,(주)홈앤치킨,또또닭강정,이능섭,20191037,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78592
375,우성F&D,우성돈까스,신우성,20191001,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78355
374,(주)고릴라에프앤디,사람사는고깃집김일도,박문희,20180271,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77286
373,㈜에스엠푸드,낭만피자,전찬영,20171019,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=82172
372,(주)엔조이푸드시스템,일산생갈비,김종연,20200613,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81711
371,정정아푸드(주),정정아식당,정남진,20140694,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80637
370,(주)더맛,더담 부대찌개,유영호,20190133,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80629
369,제이에스푸드,핫도그꽈배기스타,조진성,20200614,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79940
368,(주)에이치비푸드,핫브레드,유상규,20170827,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79259
367,(주)병천아우내식품,육미명가옛날아우내순대&보쌈,윤석정,20150931,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79236
366,(주)병천아우내식품,병천황토방순대,윤석정,20080500052,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79229
365,(주)엠지에이치,뚱삼이와대삼이,송준욱,20150944,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78783
364,(주)할매손,할매손충무김밥,고정호,20181014,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78768
363,(주)해운대엠에스,에바돈가츠,배성문,20200603,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78717
362,굿라이스(GoodRice),아키바돈카츠With카레,배상희,20190772,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78520
361,미미네집,송미미네집,송보람,20181052,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78519
360,아미코팜(주)농업회사법인,꽃송이버섯샤브만두,정재일,20200111,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78374
359,(주)맛있는회사,밤새우는 닭,이준용,20160062,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78329
358,키친씨,감성족발,이민희,20180253,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78324
357,(주)이퀄리브리엄,언더2그램고로케(under2gram korokke),권재범,20161077,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78250
356,(주)등초식품,등초마라탕,인밍하오,20190788,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78246
355,(주)탑에프앤비,새벽회,우희광,20190408,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78021
354,한스맘숯불치킨,한스맘숯불치킨,이선숙,20200612,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77854
353,(주)종춘에프앤비,떡가게 종춘,김용석,20181121,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83503
352,(주)루에프앤비,중화가정,"김선철, 이정민",20170999,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=83493
351,(주)비즈플랜비,편의점포차핫셰프,변경석,20170720,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80062
350,(주)아그집쭈꾸미,아그집쭈꾸미,이승우,20100100575,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78702
349,국민부대찌개,국민부대찌개,김성환,20200609,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78689
348,또봉이에프앤에스(주),또봉이핫독&도넛,최종성,20170811,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78500
347,또봉이에프앤에스(주),또봉이통닭,최종성,20120100160,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78476
346,M2GUSAINVESTMENT.INC.,데어리퀸(Dairy Queen),JOON HWAN PARK,20190107,패스트푸드,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=80174
345,(주)엘브라더스,맨하탄슈퍼(MANHATTAN SUPERMARKET),임대순,20191017,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79042
344,(주)엘브라더스,코키펍(COCKY-PUB),임대순,20140449,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=79041
343,(주)동원기업,개정,조원준,20090600074,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78779
342,두부품은육개장,두부품은육개장,박은주,20200512,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78615
341,(주)명사에프엠,명사순대,박이슬,20171329,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78469
340,(주)귀남,하이꼬꼬,김성희,20150409,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78152
339,(주)오칠구,맛있는 오칠구,김영석,20170549,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78140
338,농업회사법인(주)엠에스푸드,맷돌로만,김은미,20130100156,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78051
337,(주)오남매푸드,오남매 감자탕,최장환,20200602,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78037
336,오늘도꽈배기,오늘도꽈배기,임환열,20181177,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77777
335,(주)투케이푸드,치풍당당,"강동훈, 김승환",20200019,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=77362
334,(주)지제이케이홀딩스,록시드갸토(LOXID GATEAU),정요섭,20200606,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=76425
333,(주)마이다스손컴퍼니,팔팔닭국수,손정수,20191184,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78125
332,(주)비케이홀딩스,불스떡볶이,범설균,20141066,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=78029
331,(주)순희에프앤비,주순희찌개마을시골촌,정광현,20120100460,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=76944
330,농업회사법인(주)자연식품,통뼈감자탕,신민수,20130100308,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=81555
