상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
열방코리아,엘치킨,김선교,치킨,..,2021.01.01,00  -  7552  -  3927,00  -  000  -  0000,20210845,2021.03.24,2021.03.24,"우 : 17055 경기도 용인시 처인구 명지로16번길 9-24 813호(역북동, 진영오피스텔)",개인,  -  ,734  -  04  -  02111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"5,400",0,0,0,"3,300","1,100","1,000","24,200","29,600","1,430 ",33 ,"14,300 ",3,1
제이엔디(JND),호랭이 돈까스,김다일,한식,..,2015.07.20,043  -  287  -  5040,00  -  000  -  0000,20210855,2021.03.24,2021.03.24,우 : 28625 충청북도 청주시 서원구 산남로62번길 35 1층 109호,개인,  -  ,784  -  44  -  00102,0,0,0,"215,428",0,0,0,0,0,"193,022",0,0,0,0,0,"221,556",0,0,1,0,예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"3,300",0,0,0,"2,200","1,100",0,"17,000","20,300",0 ,50 ,0 ,2,1
장수촌,한국의맛 장수촌,김종국,한식,..,2019.11.22,031  -  282  -  6640,00  -  000  -  0000,20210851,2021.03.24,2021.03.24,우 : 16545 경기도 수원시 영통구 매탄로 102 107호,개인,  -  ,838  -  05  -  01388,0,0,0,0,0,0,"40,429",0,"40,429","34,400","12,429","12,429",0,0,0,0,0,0,1,0,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,000",0,0,0,"7,700","3,300","2,000","79,200","92,200","1,650 ",99 ,"49,500 ",2,1
(주)필드키친,닭갈비클라쓰,강규원,치킨,2019.07.22,2019.07.22,063  -  1600  -  7843,00  -  0000  -  0000,20190883,2019.08.26,2021.03.24,우 : 54943 전라북도 전주시 완산구 고사평4길 8-5 1층,법인,210111  -  0144742,554  -  88  -  01353,0,0,0,"758,104",0,0,"133,404","129,206","4,198","150,408","-15,322","-15,801",0,0,0,0,0,0,5,0,2019  -  10  -  01,8,0,1,0,6,0,0,0,0,0,0,0,0  개,예치제,"2,200",1,0,0,"1,100","1,100",0,"36,000","38,200","1,233 ",50 ,"18,500 ",2,1
비바에프앤비(주),수림식당,정지환,중식,2020.11.10,2020.11.20,070  -  7779  -  1931,  -    -  ,20210850,2021.03.24,2021.03.24,우 : 46240 부산광역시 금정구 금샘로 7 (장전동),법인,180111  -  1324043,398  -  87  -  01741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021  -  01  -  04,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,000",0,0,0,"5,500","5,500","3,000","99,000","113,000","2,200 ",66 ,"44,000 ",2,1
(주)알볼로에프앤씨,목동버거,이재욱,패스트푸드,2010.07.27,2010.07.27,02  -  2645  -  8495,02  -  2604  -  5171,20181336,2018.12.19,2021.03.24,우 : 07993 서울특별시 양천구 목동로 232 (목동) (주)알볼로 에프앤씨,법인,110111  -  4401488,117  -  81  -  73358,0,0,0,0,0,0,"9,247","4,868","4,379","35,165",-336,37,"12,551","8,210","4,341","34,817",-865,"-1,034",2,2,2019  -  01  -  01,3,0,0,0,0,0,0,0,0,0,0,0,2  개,보험,"10,800",0,0,0,"5,500","3,300","2,000","90,200","101,000","2,420 ",50 ,"36,300 ",2,2
(주)알볼로에프앤씨,피자알볼로,이재욱,피자,2010.07.27,2010.07.27,02  -  2645  -  8495,02  -  2604  -  5171,20100100136,2010.03.12,2021.03.24,우 : 07993 서울특별시 양천구 목동로 232 (목동) (주)알볼로 에프앤씨,법인,110111  -  4401488,117  -  81  -  73358,0,0,0,0,0,0,"9,247,717","4,868,689","4,379,028","35,165,832","-336,306","37,562","12,551,687","8,210,222","4,341,465","34,817,007","-865,813","-1,034,892",2,2,2007  -  09  -  18,25,2,6,27,8,3,7,18,9,0,1,22,0  개,보험,"27,000",0,0,0,"11,000","11,000","5,000","73,150","100,150","1,650 ",50 ,"24,750 ",2,2
청춘얼큰이,청춘얼큰이,김시연,한식,..,2020.10.10,18  -  77  -  1898,00  -  0000  -  0000,20180026,2018.01.15,2021.03.24,"우 : 61508 광주광역시 동구 용산2로 20 103동 812호(용산동, 광주용산LH1단지)",개인,  -  ,813  -  14  -  01246,0,0,0,"7,266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018  -  05  -  02,2,0,0,0,1,0,0,0,2,0,0,0,0  개,보험,"17,100",0,0,0,"6,600","5,500","5,000","51,600","68,700","1,500 ",99 ,"45,000 ",3,3
오날덕,오날덕,정경미,한식,..,2020.10.16,063  -  271  -  9877,00  -  0000  -  0000,20210323,2021.02.08,2021.03.24,우 : 54839 전라북도 전주시 덕진구 송천로 51 1층(송천동1가),개인,  -  ,478  -  16  -  01241,0,0,0,"2,372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"14,000",0,0,0,"5,500","5,500","3,000","33,550","47,550","1,320 ",33 ,"13,200 ",3,3
고래섬본점,고래섬,주상현,한식,..,2018.09.14,051  -  291  -  2474,  -    -  ,20210848,2021.03.24,2021.03.24,우 : 49324 부산광역시 사하구 낙동대로550번길 24 2층,개인,  -  ,840  -  63  -  00266,0,0,0,"128,687",0,0,0,0,0,"220,699",0,0,0,0,0,"322,925",0,0,1,0,2020  -  02  -  01,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"1,100",0,0,0,0,"1,100",0,"82,400","83,500","1,467 ",99 ,"44,000 ",1,1
(주)알케이푸드,청춘국물닭발,오승근,한식,2020.12.21,2020.12.24,  -  1855  -  6317,  -    -  ,20210852,2021.03.24,2021.03.24,우 : 28703 충청북도 청주시 서원구 청남로2128번길 56 1층(모충동),법인,150111  -  0299722,364  -  87  -  01923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"8,800",0,0,0,"5,500","3,300",0,"30,800","39,600","1,500 ",33 ,"15,000 ",1,1
(주)파리크라상,잠바주스,황재복,음료 (커피 외),1986.10.17,1987.01.15,02  -  2276  -  6000,0505  -  073  -  0144,20140964,2014.10.08,2021.03.24,우 : 13220 경기도 성남시 중원구 사기막골로31번길 18 (상대원동),법인,110111  -  0508311,129  -  81  -  07244,0,0,0,0,0,0,"1,610,152,013","872,091,172","738,060,841","1,835,110,668","76,071,852","6,441,023","1,481,457,165","745,981,138","735,476,027","1,777,641,696","55,894,964","4,976,248",3,2,2014  -  11  -  30,0,0,0,0,2,0,0,1,1,0,0,0,0  개,예치제,"25,950",1,0,0,"14,300","1,650","10,000","131,364","157,314","2,906 ",59 ,"52,300 ",3,1
(주)파리크라상,파스쿠찌,황재복,커피,1986.10.17,1987.01.15,02  -  2276  -  6000,0505  -  073  -  0144,20090100251,2009.05.27,2021.03.24,우 : 13220 경기도 성남시 중원구 사기막골로31번길 18 (상대원동),법인,110111  -  0508311,129  -  81  -  07244,0,0,0,0,0,0,"1,610,152,013","872,091,172","738,060,841","1,835,110,668","76,071,852","6,441,023","1,481,457,165","745,981,138","735,476,027","1,777,641,696","55,894,964","4,976,248",3,2,2009  -  06  -  05,0,0,0,0,51,0,32,45,62,0,29,38,0  개,예치제,"25,950",1,0,0,"14,300","1,650","10,000","200,200","226,150","2,200 ",132 ,"88,000 ",3,2
뉴욕꽈배기,뉴욕꽈배기,이동훈,제과제빵,..,2019.10.07,  -  0000  -  0000,000  -  0000  -  0000,20210863,2021.03.24,2021.03.24,우 : 22238 인천광역시 미추홀구 소성로 334 1층(문학동),개인,  -  ,766  -  03  -  01740,0,0,0,0,0,0,0,0,0,"12,738",0,0,0,0,0,0,0,0,1,0,가맹사업 준비 중,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,700",0,0,0,"5,500","2,200","2,000",0,"9,700",0 ,20 ,0 ,2,1
㈜세종에프앤씨,킹스킹치킨피자,권대근,기타 외식,2017.11.03,2017.11.23,  -  1644  -  8895,0  -  0  -  0,20210854,2021.03.24,2021.03.24,우 : 30018 세종특별자치시 조치원읍 세종로 2512 .,법인,164711  -  0071916,222  -  88  -  00796,0,0,0,0,0,0,"115,194","41,711","73,483","333,731","40,713","36,405","113,792","76,714","37,078","554,674","18,284","18,786",0,0,계약체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"12,800",0,0,0,"5,500","3,300","4,000","52,305","65,105","1,650 ",50 ,"24,750 ",2,2
㈜청춘푸드,찐곱도리식당,김형준,한식,2020.02.26,2020.02.26,  -  1670  -  5892,02  -  581  -  5892,20210847,2021.03.24,2021.03.24,우 : 06683 서울특별시 서초구 방배로13길 28 1층 101호,법인,110111  -  7404520,797  -  81  -  01567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,직영점시작한날 : 2020. 09. 07,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"2,200",0,0,0,0,"2,200",0,"2,200","4,400",0 ,33 ,0 ,1,1
(주)더이룸에프앤씨,성수옥아궁지,전경업,한식,2020.12.14,2020.12.25,02  -  1566  -  7548,  -    -  ,20210876,2021.03.24,2021.03.24,우 : 04766 서울특별시 성동구 왕십리로 125 피오411호,법인,110111  -  7716181,543  -  86  -  01892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,개시예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"11,800",0,0,0,"5,500","3,300","3,000","62,700","74,500","1,650 ",66 ,"33,000 ",2,2
(주)더이룸에프앤씨,성수옥솟대해장국,전경업,한식,2020.12.14,2020.12.25,02  -  1566  -  7548,  -    -  ,20210877,2021.03.24,2021.03.24,"우 : 04766 서울특별시 성동구 왕십리로 125 4층, 피오411호",법인,110111  -  7716181,543  -  86  -  01892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,개시예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"11,800",0,0,0,"5,500","3,300","3,000","42,900","54,700","1,100 ",66 ,"22,000 ",2,2
㈜엠디엑스,무인다방,윤덕호,커피,2020.09.11,2020.09.15,00  -  1661  -  5287,0504  -  222  -  0008,20201898,2020.12.24,2021.03.24,우 : 42250 대구광역시 수성구 알파시티1로31길 32 1층,법인,170111  -  0787145,584  -  88  -  01903,"99,779","118,270","-18,491","3,781","-27,878","-28,491",0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"5,500",0,0,0,"3,300","2,200",0,"47,960","53,460","1,100 ",26 ,"8,800 ",2,1
대찬아구세상,허광웅의 아구세상,허광웅 외1,한식,..,2020.11.10,02  -  431  -  6938,  -    -  ,20210849,2021.03.24,2021.03.24,우 : 05708 서울특별시 송파구 양재대로62길 8 713호,개인,  -  ,633  -  02  -  01837,0,0,0,"516,452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"10,800",0,0,0,"5,500","3,300","2,000","85,800","96,600","1,650 ",99 ,"49,500 ",2,1
(주)홍임,샤오당쟈,임송근,중식,2020.11.09,2020.11.09,  -  1688  -  6090,02  -  3437  -  7711,20210862,2021.03.24,2021.03.24,우 : 05059 서울특별시 광진구 뚝섬로57가길 9 101호(자양동),법인,110111  -  7676765,866  -  81  -  01863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약을 체결한 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,700",0,0,0,"4,400","3,300","2,000","64,200","73,900","2,200 ",66 ,"44,000 ",2,1
더(the)착한,천재치킨&탕수육,강재용,치킨,..,2019.12.05,031  -  972  -  7053,  -    -  ,20210867,2021.03.24,2021.03.24,"우 : 10503 경기도 고양시 덕양구 백양로 51 3층 7호(화정동, 네이버타운 MBSC비지니스센터)",개인,  -  ,447  -  07  -  01245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,가맹점없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,700",0,0,0,"5,500","2,200",0,"43,600","51,300","1,430 ",33 ,"14,300 ",2,2
청연,청연,김종필,한식,..,2019.02.19,052  -  922  -  1469,00  -  0000  -  0000,20190928,2019.09.10,2021.03.24,우 : 44694 울산광역시 남구 삼산로155번길 19-1 1층,개인,  -  ,526  -  15  -  01000,0,0,0,"421,385",0,0,0,0,0,"101,049",0,0,0,0,0,0,0,0,1,0,2019  -  11  -  01,0,0,0,0,1,0,0,0,0,0,0,0,1  개,보험,"9,900",0,0,0,"5,500","4,400",0,"35,200","45,100","2,750 ",33 ,"27,500 ",2,1
㈜딜리버링,찌개엔,김준학,한식,2020.11.25,2020.12.23,031  -  233  -  7095,031  -  233  -  7095,20210866,2021.03.24,2021.03.24,"우 : 18399 경기도 화성시 효행로 1041 (진안동, 용성빌당 203호)",법인,134811  -  0590184,431  -  87  -  02106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  08  -  24,10,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"5,400",0,0,0,"3,300","1,100","1,000","34,650","40,050","1,100 ",46 ,"15,400 ",2,1
어업회사법인(주)엠에스블루,내이름은장어,조민설,기타 외식,2019.08.19,2019.08.19,031  -  264  -  9288,031  -  264  -  9288,20210865,2021.03.24,2021.03.24,"우 : 16814 경기도 용인시 수지구 신봉1로 114 101호(신봉동, 수지대흥빌딩)",법인,131111  -  0564475,297  -  86  -  01553,0,0,0,0,0,0,"12,546","4,865","7,681","19,864","-2,354","-2,318",0,0,0,0,0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"21,000",0,0,0,"5,500","5,500","10,000","38,390","59,390","1,650 ",33 ,"16,500 ",2,1
(주)왕손,육겹살,"주광규, 최보성",기타 외식,2020.08.21,2020.08.27,02  -  882  -  0518,02  -  845  -  0519,20210921,2021.03.24,2021.03.24,우 : 08708 서울특별시 관악구 보라매로5가길 7 412호(봉천동),법인,110111  -  7596377,882  -  88  -  01786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,가맹계약을 체결한 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,800",0,0,0,"5,500","3,300","5,000","37,500","51,300","1,650 ",33 ,"16,500 ",2,2
바니컴퍼니,바니바니,최원혁,분식,..,2020.12.21,  -  0  -  0,0  -  0  -  0,20210895,2021.03.24,2021.03.24,우 : 06627 서울특별시 서초구 강남대로51길 10 B1층 109-90호(서초동),개인,  -  ,761  -  06  -  01805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,계약체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"16,000",0,0,0,"7,700","3,300","5,000","67,100","83,100","4,400 ",33 ,"44,000 ",3,2
케이케이피(KKP)푸드FC,탕수신짬뽕,"권순철, 박승대, 김형식",중식,..,2020.12.10,  -  2915  -  5716,  -    -  ,20210861,2021.03.24,2021.03.24,"우 : 21582 인천광역시 남동구 선수촌공원로23번길 11 702/ 15-1호(구월동, 네이쳐프라자)",개인,  -  ,846  -  39  -  00779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  12  -  10,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"4,400",0,0,0,"2,200","2,200",0,"29,150","33,550","1,650 ",33 ,"16,500 ",2,1
나쿤요리연구소,육터닭,나종국,치킨,..,2020.11.11,032  -  818  -  3883,  -    -  ,20210843,2021.03.24,2021.03.24,우 : 21929 인천광역시 연수구 샘말로8번길 13-8 101호,개인,  -  ,390  -  10  -  01556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,400",0,0,0,"2,200","2,200","2,200","22,550","29,150",330 ,33 ,"3,300 ",2,1
나쿤요리연구소,아띠블라썸,나종국,커피,..,2020.11.11,032  -  818  -  3883,  -    -  ,20210844,2021.03.24,2021.03.24,우 : 21929 인천광역시 연수구 샘말로8번길 13-8 101호,개인,  -  ,390  -  10  -  01556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,400",0,0,0,"2,200","2,200","2,200","22,550","29,150",330 ,33 ,"3,300 ",2,1
나쿤요리연구소,깐풍전설,나종국,치킨,..,2020.11.11,032  -  818  -  3883,  -    -  ,20210842,2021.03.24,2021.03.24,우 : 21929 인천광역시 연수구 샘말로8번길 13-8 101호,개인,  -  ,390  -  10  -  01556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,400",0,0,0,"2,200","2,200","2,200","22,550","29,150",330 ,33 ,"3,300 ",2,1
나쿤요리연구소,고구려찜닭,나종국,한식,..,2020.11.11,032  -  818  -  3883,  -    -  ,20210841,2021.03.24,2021.03.24,우 : 21929 인천광역시 연수구 샘말로8번길 13-8 101호,개인,  -  ,390  -  10  -  01556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,400",0,0,0,"2,200","2,200","2,200","22,550","29,150",330 ,33 ,"3,300 ",2,1
(주)이앤더블유,커피박스,이재진,커피,2020.07.17,2020.08.05,02  -  2104  -  6404,02  -  3289  -  0724,20210308,2021.02.03,2021.03.23,우 : 08813 서울특별시 관악구 호암로24길 67 1층(신림동),법인,110111  -  7559242,798  -  87  -  01806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021  -  03  -  15,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,600",0,0,0,"3,300","3,300","2,000","48,400","57,000","1,650 ",26 ,"13,200 ",2,1
(주)케이비에프엔비,BnB치킨&떡볶이,전경호,기타 외식,2020.12.10,2020.12.10,0  -  1522  -  1341,031  -  8084  -  3313,20200816,2020.07.03,2021.03.23,우 : 16225 경기도 수원시 영통구 대학3로4번길 2 3층 301호,법인,135811  -  0407875,604  -  87  -  01869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,600",0,0,0,"3,300","3,300","3,000","44,809","54,409",0 ,0 ,0 ,2,1
(주)디디에프엔비,디디치킨(DD치킨),오응서,치킨,2014.05.16,2014.05.08,02  -  529  -  8800,02  -  529  -  8816,20080200132,2008.08.20,2021.03.23,우 : 06740 서울특별시 서초구 논현로 161 2층(양재동),법인,110111  -  5416783,264  -  81  -  34189,0,0,0,0,0,0,"2,193,403","1,338,820","854,583","12,472,383","287,824","203,003","1,860,015","1,178,503","681,512","14,221,716","379,865","284,032",2,1,2003  -  05  -  31,0,0,0,0,19,0,56,26,31,0,56,23,1  개,예치제,"6,550",0,0,0,"5,500",550,500,"32,000","38,550","2,400 ",33 ,"24,000 ",2,1
의춘숯불닭갈비,의춘숯불닭갈비,강새라,치킨,..,2015.01.10,02  -  1522  -  9495,0000  -  0000  -  0000,20201614,2020.11.29,2021.03.23,우 : 51223 경상남도 창원시 마산회원구 내서읍 삼계숲길 30 1층,개인,  -  ,608  -  25  -  32629,0,0,0,"104,113",0,0,0,0,0,"180,321",0,0,0,0,0,"46,323",0,0,1,0,2020  -  04  -  10,4,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"9,800",0,0,0,"5,500","3,300","1,000","61,930","71,730","1,650 ",66 ,"33,000 ",2,2
시리베이커리,P시리베이커리,박병진,제과제빵,..,2019.02.19,070  -  0000  -  0000,0000  -  0000  -  0000,20210818,2021.03.23,2021.03.23,우 : 39181 경상북도 구미시 옥계신당로3길 17 1층,개인,  -  ,317  -  28  -  00765,0,0,0,"81,215",0,0,0,0,0,"71,028",0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"22,000",0,0,0,"11,000","11,000",0,"59,950","81,950","1,650 ",66 ,"33,000 ",3,3
선진푸드,조선팔도 팔도국밥,임종기,한식,..,2020.06.01,070  -  0000  -  0000,0000  -  0000  -  0000,20210817,2021.03.23,2021.03.23,우 : 41098 대구광역시 동구 안심로16길 29 106동 1505호,개인,  -  ,186  -  18  -  01138,0,0,0,"113,766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  08  -  01,6,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,800",0,0,0,"5,500","3,300","3,000","51,700","63,500","1,430 ",50 ,"21,450 ",2,2
막창사냥꾼,막창사냥꾼,노미향,한식,..,2021.02.01,053  -  242  -  2411,053  -  242  -  2411,20210816,2021.03.23,2021.03.23,우 : 42608 대구광역시 달서구 서당로 79 1층,개인,  -  ,384  -  11  -  01470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,600",0,0,0,"3,300","3,300","2,000","52,800","61,400","1,200 ",83 ,"30,000 ",2,1
육회천지,육회천지,박희준,한식,..,2015.06.17,031  -  213  -  7982,00  -  000  -  0000,20210830,2021.03.23,2021.03.23,우 : 16512 경기도 수원시 영통구 법조로149번길 171-2 104호,개인,  -  ,103  -  12  -  00087,0,0,0,"335,975",0,0,"5,908","14,897","-8,989","299,300","15,009","20,919",0,0,0,"252,448",0,0,1,0,2018  -  05  -  11,4,0,0,0,0,0,0,0,2,0,0,0,0  개,보험,"8,800",0,0,0,"5,500","3,300",0,"74,580","83,380","2,493 ",50 ,"37,400 ",2,1
메종이츠,마몽로제떡볶이,정미자,분식,..,2021.01.21,00  -  1899  -  9564,6303  -  3444  -  8338,20210819,2021.03.23,2021.03.23,우 : 42978 대구광역시 달성군 논공읍 논공로5길 12-9 1층,개인,  -  ,711  -  05  -  01967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,000",0,0,0,"5,000","2,000","1,000","14,250","22,250",550 ,50 ,"8,250 ",2,1
임떡,임떡,임창희,분식,..,2020.10.19,042  -  526  -  9881,00  -  000  -  0000,20201558,2020.11.19,2021.03.23,우 : 35214 대전광역시 서구 대덕대로 325 727호(월평동),개인,  -  ,639  -  12  -  01339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  11  -  24,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,500",0,0,0,"3,300","2,200","2,000","23,330","30,830",655 ,66 ,"13,100 ",3,1
(주)교동F&B,교동면옥,이원철,한식,2016.07.21,2016.07.21,00  -  1544  -  9222,054  -  461  -  8301,20171308,2017.11.17,2021.03.23,"우 : 39357 경상북도 구미시 금오대로 421 2,3층(오태동)",법인,176011  -  0107620,314  -  86  -  65129,0,0,0,0,0,0,"4,078,914","3,450,084","628,830","2,514,498","97,606","18,296","2,825,608","2,215,074","610,534","2,660,452","492,718","508,735",1,0,2017  -  12  -  30,0,0,0,0,22,0,0,1,12,0,0,0,0  개,예치제,"49,000",0,0,0,"38,500","5,500","5,000","229,150","278,150",198 ,231 ,"13,860 ",3,2
㈜미트코리아,하비랑국밥,이호혁,한식,2016.10.10,2016.10.10,054  -  335  -  0039,0000  -  0000  -  0000,20210824,2021.03.23,2021.03.23,우 : 38902 경상북도 영천시 고경면 상계로 178-7 1층,법인,170111  -  0618473,256  -  86  -  00553,0,0,0,"9,546,054",0,0,"1,218,032","394,598","823,434","6,347,342","401,638","443,598","572,142","192,306","379,836","5,441,402","163,535","159,712",2,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,600",0,0,0,"4,400","2,200","1,000","33,000","40,600","2,750 ",33 ,"27,500 ",1,1
㈜미트코리아,족발선수,이호혁,한식,2016.10.10,2016.10.10,054  -  335  -  0039,0000  -  0000  -  0000,20210823,2021.03.23,2021.03.23,우 : 38902 경상북도 영천시 고경면 상계로 178-7 1층,법인,170111  -  0618473,256  -  86  -  00553,0,0,0,"9,546,054",0,0,"1,218,032","394,598","823,434","6,347,342","401,638","443,598","572,142","192,306","379,836","5,441,402","163,535","159,712",2,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,600",0,0,0,"4,400","2,200","1,000","33,000","40,600","2,750 ",33 ,"27,500 ",1,1
(주)이디야,이디야커피,문창기,커피,2002.04.02,2002.04.01,02  -  543  -  6467,02  -  543  -  7191,20080100014,2008.07.26,2021.03.23,우 : 06107 서울특별시 강남구 논현로 636 (논현동),법인,110111  -  2487753,107  -  86  -  16302,0,0,0,0,0,0,"124,860,906","54,905,089","69,955,817","220,779,522","19,447,929","14,722,553","108,756,140","51,605,822","57,150,318","200,463,915","17,648,873","10,835,033",1,0,2001  -  08  -  17,0,0,0,0,302,0,50,213,298,0,41,230,  개,보험,"18,200",0,0,0,"9,900","3,300","5,000","110,930","129,130","2,090 ",66 ,"41,800 ",3,2
