업종,브랜드,가맹사업 년수,가맹점수,"가맹점
평균매출액","합계
(창업비용
지수)",개점률,폐점률
한식,육마니 옛날전통육개장,6년 8개월,13,"214,536","113,300
(.00)",30.77,15.38
한식,만원육회,0년 0개월,0,0,"11,670
(.00)",0,0
한식,한상차림 코다리명가,3년 0개월,15,"598,880","149,820
(.00)",60.0,0.0
한식,누리마을감자탕,17년 7개월,59,"341,071","171,300
(1.00)",0.0,10.17
한식,쉐프밀(chefmeal),9년 2개월,1,0,"100,900
(.00)",0.0,100.0
한식,생선지존,0년 0개월,0,0,"55,550
(.00)",0,0
한식,더나은마을회관,6년 11개월,3,0,"157,400
(.00)",0.0,33.33
한식,전통맛집 할매순대국,3년 8개월,13,"270,003","70,150
(.00)",23.08,0.0
한식,사골먹은 감자탕,2년 1개월,7,"108,869","57,550
(.00)",100.0,0.0
한식,만족오향족발,7년 1개월,23,"474,686","106,950
(.00)",4.35,39.13
한식,고기싸롱,0년 0개월,0,0,"102,150
(.00)",0,0
한식,고기굽는방앗간,1년 10개월,3,0,"101,150
(.00)",100.0,0.0
한식,도둑고기,3년 6개월,31,"556,107","101,150
(.00)",22.58,9.68
한식,화통삼,8년 2개월,37,"334,118","90,450
(.00)",0.0,59.46
한식,굴마을낙지촌,16년 11개월,33,"345,326","98,010
(.00)",3.03,21.21
한식,두둑한샤브칼국수,2년 4개월,4,0,"97,260
(.00)",125.0,25.0
한식,코다차야,7년 7개월,14,"1,917,239","372,480
(1.00)",0.0,7.14
한식,신의계시,2년 6개월,2,0,"85,200
(.00)",50.0,200.0
한식,드림숯불갈비,0년 0개월,0,0,"159,000
(1.00)",0,0
한식,새벽나주곰탕,2년 5개월,0,0,"423,700
(1.00)",0,0
한식,한패,5년 10개월,6,"383,180","95,200
(.00)",0.0,83.33
한식,흥주선비국밥,3년 7개월,3,0,"17,600
(.00)",0.0,0.0
한식,"고기,원칙",3년 11개월,52,"470,886","88,770
(.00)",67.31,1.92
한식,삼화식당1972,0년 0개월,0,0,"160,815
(1.00)",0,0
한식,사람사는고깃집김일도,2년 11개월,13,"1,055,353","134,525
(.00)",30.77,0.0
한식,한교방,0년 0개월,0,0,"130,100
(.00)",0,0
한식,김둘레순대국,5년 8개월,16,"472,932","79,450
(.00)",25.0,12.5
한식,전주남문조춘자토종피순대국,7년 11개월,28,"280,683","72,100
(.00)",10.71,46.43
한식,두꺼비식당,1년 3개월,1,0,"135,400
(.00)",100.0,0.0
한식,정가대박집,11년 3개월,34,"621,258","215,400
(1.00)",8.82,5.88
한식,맛없으면 환불해주는 장군집,0년 11개월,15,"976,502","43,071
(.00)",100.0,0.0
한식,마음을 담은 김치찌개,3년 2개월,14,"213,154","43,000
(.00)",57.14,57.14
한식,인생해장국,2년 6개월,13,"326,422","86,110
(.00)",76.92,7.69
한식,굿맘할매순대국&양선지해장국,4년 2개월,56,"367,974","65,210
(.00)",12.5,12.5
한식,쉐프삼촌,4년 10개월,28,0,"91,300
(.00)",7.14,10.71
한식,매일메로찜,0년 0개월,0,0,"49,520
(.00)",0,0
한식,이동진꼬끼오닭개장,1년 0개월,0,0,"250
(.00)",0,0
한식,팜팜대패,2년 6개월,11,"80,226","120,580
(.00)",90.91,0.0
한식,최고남 직화짜글이,1년 0개월,0,0,"34,100
(.00)",0,0
한식,모두뼈다귀감자탕,2년 0개월,3,0,"52,030
(.00)",100.0,0.0
한식,신단설렁탕,6년 7개월,8,"147,273","35,200
(.00)",37.5,50.0
한식,구백도,2년 11개월,3,0,"55,130
(.00)",33.33,33.33
한식,능이와백숙,0년 0개월,0,0,"83,400
(.00)",0,0
한식,88선수촌,1년 0개월,15,"522,572","87,700
(.00)",126.67,26.67
한식,두리맛감자탕,11년 9개월,21,"529,286","109,700
(.00)",14.29,304.76
한식,정성육회,1년 3개월,3,0,"65,250
(.00)",100.0,0.0
한식,주순희찌개마을시골촌,11년 4개월,9,"237,960","74,800
(.00)",0.0,322.22
한식,예향정,5년 7개월,41,"425,277","162,000
(1.00)",4.88,17.07
한식,삼삼정육점,0년 0개월,0,0,"22,000
(.00)",0,0
한식,호세야오리바베큐,6년 6개월,84,"90,009","74,800
(.00)",13.1,8.33
한식,차돌육미,2년 3개월,6,"262,491","96,500
(.00)",50.0,66.67
한식,전주팔미콩나물국밥,4년 5개월,23,"403,856","96,500
(.00)",4.35,4.35
한식,도토리편백집,3년 3개월,21,"584,007","160,500
(1.00)",61.9,0.0
한식,주인이직접고운진짜갈비탕,2년 6개월,2,0,"109,250
(.00)",50.0,50.0
한식,제주돈식당,0년 0개월,0,0,"124,650
(.00)",0,0
한식,김덕후의차돌조,3년 3개월,2,0,"129,300
(.00)",0.0,50.0
한식,양평서울해장국 큰아들집,3년 7개월,8,"334,190","102,900
(.00)",12.5,37.5
한식,서울편백찜,1년 0개월,0,0,"105,509
(.00)",0,0
한식,홍은이닭지그리,0년 0개월,0,0,"145,250
(.00)",0,0
한식,싸다구족발&보쌈,1년 0개월,0,0,"5,400
(.00)",0,0
한식,밥하기싫은날 후루룩손칼국수,4년 8개월,4,0,"188,100
(1.00)",0.0,25.0
한식,김명자낙지마당,12년 2개월,42,"450,252","84,950
(.00)",19.05,2700.0
한식,갈비명가 궁,0년 0개월,0,0,"298,100
(1.00)",0,0
한식,갈비명가 서서갈비,0년 0개월,0,0,"127,820
(.00)",0,0
한식,배양리두루치기,2년 5개월,2,0,"132,000
(.00)",100.0,0.0
한식,강씨가문의족발,1년 0개월,4,0,"107,600
(.00)",100.0,0.0
한식,한방전주콩나물국밥,9년 1개월,58,"398,355","93,200
(.00)",5.17,0.0
한식,조s해물포차,1년 8개월,2,0,"116,520
(.00)",100.0,0.0
한식,별난돼지 김치찌개 & 뒷고기,3년 1개월,5,"348,284","126,200
(.00)",0.0,0.0
한식,박수연의 국가1등 삼겹대패,0년 0개월,0,0,"157,900
(1.00)",0,0
한식,황소궁뎅이,0년 0개월,0,0,"79,990
(.00)",0,0
한식,속초명가,0년 0개월,0,0,"129,300
(.00)",0,0
한식,조선양평해장국,0년 0개월,0,0,"94,650
(.00)",0,0
한식,이공족발,0년 0개월,0,0,"13,000
(.00)",0,0
한식,유림회관,0년 0개월,0,0,"77,000
(.00)",0,0
한식,어찬바다해물찜,1년 11개월,2,0,"96,490
(.00)",100.0,0.0
한식,순희가(순희家),0년 0개월,0,0,"64,500
(.00)",0,0
한식,육해공통바베큐,0년 0개월,0,0,"86,950
(.00)",0,0
한식,김프로부대찌개,1년 6개월,4,0,"116,300
(.00)",100.0,0.0
한식,하솜면가 육전메밀,0년 0개월,0,0,"161,238
(1.00)",0,0
한식,북성회관,0년 0개월,0,0,"34,150
(.00)",0,0
한식,킹부대찌개테이크아웃,2년 10개월,20,"51,290","19,800
(.00)",60.0,25.0
한식,팔백국밥,8년 3개월,17,"152,886","76,800
(.00)",23.53,29.41
한식,오마이찬,0년 0개월,0,0,"61,300
(.00)",0,0
한식,우향,0년 0개월,0,0,"127,740
(.00)",0,0
한식,돼지상륙작전,0년 0개월,0,0,"38,104
(.00)",0,0
한식,국물두루치기,1년 8개월,12,0,"47,200
(.00)",100.0,0.0
한식,한입,2년 7개월,7,0,"38,500
(.00)",57.14,0.0
한식,미소연곰탕집,0년 0개월,0,0,"96,600
(.00)",0,0
한식,앵두그리고찜닭,0년 0개월,0,0,"1,100
(.00)",0,0
한식,마포선장,0년 0개월,0,0,"159,550
(1.00)",0,0
한식,길 세이로무시,0년 0개월,0,0,"101,200
(.00)",0,0
한식,야곱293,0년 0개월,0,0,"51,750
(.00)",0,0
한식,20년전통 대구역할매집식당,0년 0개월,0,0,"70,400
(.00)",0,0
한식,큰맘할매순대국,7년 1개월,407,"236,761","68,230
(.00)",19.16,25.31
한식,양스부대찌개,0년 0개월,0,0,"88,600
(.00)",0,0
한식,연남물갈비,0년 0개월,0,0,"83,950
(.00)",0,0
한식,귀품찬 불백집,4년 5개월,0,0,"96,280
(.00)",0,0
한식,귀품찬 국밥과 해장국,4년 10개월,0,0,"96,280
(.00)",0,0
한식,월쌈,0년 0개월,0,0,"118,600
(.00)",0,0
한식,신이내린족발과보쌈,0년 0개월,0,0,"140,520
(.00)",0,0
한식,수촌마을,1년 3개월,0,0,"150,000
(.00)",0,0
한식,호랑이 왕 돈까스,0년 0개월,0,0,"100,130
(.00)",0,0
한식,불피우는집,1년 2개월,0,0,"59,980
(.00)",0,0
한식,농부네김장날,1년 2개월,0,0,"59,980
(.00)",0,0
한식,핵쏘,0년 0개월,0,0,"131,100
(.00)",0,0
한식,한국밥,6년 0개월,0,0,"107,390
(.00)",0,0
한식,해운대제면소,2년 4개월,0,0,"39,400
(.00)",0,0
분식,선비꼬마김밥,3년 10개월,64,"227,305","52,760
(1.00)",34.38,0.0
분식,봄날떡볶이,0년 0개월,0,0,"47,650
(1.00)",0,0
분식,월매뜨레 멸치국수·초김밥,0년 0개월,0,0,"56,000
(1.00)",0,0
분식,알떡,0년 0개월,0,0,"35,150
(1.00)",0,0
분식,떡슐랭,1년 6개월,2,0,"53,350
(1.00)",100.0,0.0
분식,내 성격같은 떡볶이,0년 0개월,0,0,"46,793
(1.00)",0,0
분식,hcs,0년 0개월,0,0,"95,260
(2.00)",0,0
분식,신난당,0년 0개월,0,0,"66,600
(1.00)",0,0
분식,요맛나분식,0년 0개월,0,0,"33,967
(1.00)",0,0
분식,강다짐,0년 4개월,0,0,"60,000
(1.00)",0,0
분식,조아라닭강정&떡볶이,0년 0개월,0,0,"47,100
(1.00)",0,0
분식,빨칙한고양이의 믹스떡볶이,0년 5개월,0,0,"40,700
(1.00)",0,0
분식,마음한줄,0년 5개월,0,0,"67,900
(1.00)",0,0
분식,닥치고 푸드,0년 5개월,0,0,"56,000
(1.00)",0,0
분식,왕돈까스&왕냉면,1년 4개월,1,0,"12,350
(.00)",100.0,0.0
분식,컨테이너피플,0년 0개월,0,0,"60,550
(1.00)",0,0
분식,스쿨푸드,11년 11개월,59,"765,455","167,300
(3.00)",22.03,416.95
분식,담쏙,0년 0개월,0,0,"56,554
(1.00)",0,0
분식,수제돈까스연승,0년 5개월,0,0,"78,550
(1.00)",0,0
분식,김영달의 만두꽃이야기,0년 0개월,0,0,"81,178
(1.00)",0,0
분식,상아김밥,0년 5개월,0,0,"70,450
(1.00)",0,0
분식,팔팔분식당,0년 0개월,0,0,"6,850
(.00)",0,0
분식,신순애우동,0년 0개월,0,0,"84,300
(1.00)",0,0
분식,사담손만두,2년 2개월,8,"710,285","190,221
(3.00)",112.5,12.5
분식,오늘은마떡,0년 0개월,0,0,"58,500
(1.00)",0,0
분식,내가진짜떡볶이다,3년 0개월,26,"264,885","50,100
(1.00)",76.92,15.38
분식,6.25떡볶이,0년 0개월,0,0,"44,400
(1.00)",0,0
분식,찡떡,0년 0개월,7,"327,332","21,800
(.00)",100.0,0.0
분식,분식제일가,0년 0개월,0,0,"70,560
(1.00)",0,0
분식,The 청춘키친,0년 0개월,0,0,"61,950
(1.00)",0,0
분식,불굴의떡볶이,0년 0개월,0,0,"43,800
(1.00)",0,0
분식,오붕떡볶이,0년 6개월,0,0,"43,000
(1.00)",0,0
분식,응급실국물떡볶이,6년 3개월,221,"289,120","53,270
(1.00)",54.75,1.81
분식,카레로(路),0년 0개월,0,0,"51,950
(1.00)",0,0
분식,지단분식,0년 0개월,0,0,"52,600
(1.00)",0,0
분식,칠성떡볶이,0년 4개월,0,0,"41,172
(1.00)",0,0
분식,평화면옥,0년 0개월,0,0,"70,100
(1.00)",0,0
분식,꽈르띠에,0년 0개월,0,0,"42,000
(1.00)",0,0
분식,임떡,0년 0개월,0,0,"30,830
(.00)",0,0
분식,악동통큰떡볶이,0년 0개월,0,0,"70,850
(1.00)",0,0
분식,킹콩떡볶이,7년 9개월,42,"105,384","54,950
(1.00)",35.71,638.1
분식,그래도고기,0년 0개월,0,0,"55,680
(1.00)",0,0
분식,중독떡볶이,0년 0개월,0,0,"39,300
(1.00)",0,0
분식,꽈백최선생,0년 0개월,0,0,"55,500
(1.00)",0,0
분식,한신우동,0년 9개월,0,0,"17,000
(.00)",0,0
분식,잇또라멘,3년 0개월,33,"121,601","51,950
(1.00)",63.64,30.3
분식,90년생 언니네 떡볶이,0년 0개월,0,0,"67,780
(1.00)",0,0
분식,미월당,0년 8개월,0,0,"101,800
(2.00)",0,0
분식,배떡,1년 8개월,4,0,"25,700
(.00)",100.0,0.0
분식,무공돈까스,1년 5개월,1,0,"94,490
(2.00)",100.0,0.0
분식,또박꽈배기,0년 0개월,0,0,"45,800
(1.00)",0,0
분식,죠스떡볶이,11년 2개월,247,"224,670","95,690
(2.00)",5.67,4200.4
분식,뽀끼캠프,0년 0개월,0,0,"47,346
(1.00)",0,0
분식,007떡볶이,1년 7개월,1,0,"31,350
(1.00)",100.0,0.0
분식,뚱볶이,1년 9개월,7,"115,061","14,300
(.00)",100.0,0.0
분식,미세스복희,0년 0개월,0,0,"44,942
(1.00)",0,0
분식,델리칸,0년 0개월,0,0,"103,460
(2.00)",0,0
분식,자매떡볶이,5년 0개월,14,"229,044","54,450
(1.00)",21.43,7.14
분식,마피아떡볶이,3년 11개월,41,"186,760","52,050
(1.00)",85.37,4.88
분식,청년다방,5년 11개월,323,"365,552","97,750
(2.00)",29.41,0.62
분식,리틀꼬마김밥,1년 3개월,1,0,"52,900
(1.00)",100.0,0.0
분식,싸다김밥,2년 7개월,25,"703,545","79,200
(1.00)",56.0,0.0
분식,홍그리 떡볶이,0년 0개월,0,0,"31,900
(1.00)",0,0
분식,행복유부초밥,0년 0개월,0,0,"61,300
(1.00)",0,0
분식,"떡볶이 참 잘하는집, 떡참",0년 0개월,0,0,"10,700
(.00)",0,0
분식,고씨네만두공방,0년 0개월,0,0,"37,040
(1.00)",0,0
분식,염라떡볶이,0년 0개월,0,0,"44,310
(1.00)",0,0
분식,김싱싱밥고슬,0년 0개월,0,0,"103,450
(2.00)",0,0
분식,마약떡볶이,0년 0개월,0,0,"48,420
(1.00)",0,0
분식,신참떡볶이,15년 9개월,215,"163,694","44,550
(1.00)",24.65,1605.12
분식,국대떡볶이,11년 3개월,58,"195,321","69,820
(1.00)",0.0,22.41
분식,올빼미남산왕돈까스,0년 0개월,0,0,"102,460
(2.00)",0,0
분식,김밥의진수,6년 7개월,4,0,"81,650
(1.00)",0.0,0.0
분식,gre P&T,2년 1개월,29,0,"30,041
(.00)",117.24,17.24
분식,해운대일품봉가떡볶이,1년 2개월,0,0,"36,640
(1.00)",0,0
분식,떡볶이의 품격,0년 0개월,0,0,"38,950
(1.00)",0,0
분식,옆집떡볶이,0년 0개월,0,0,"52,700
(1.00)",0,0
분식,윤옥연할매떡볶이,1년 0개월,0,0,"50,620
(1.00)",0,0
분식,우리둥지,2년 11개월,5,"173,659","48,200
(1.00)",0.0,120.0
분식,국수나무,14년 7개월,538,"231,426","72,030
(1.00)",8.92,6.13
분식,엉망진창 떡볶이,0년 0개월,0,0,"40,000
(1.00)",0,0
분식,명인만두,17년 5개월,129,"153,571","127,450
(2.00)",18.6,13.95
분식,김만희떡볶이,0년 0개월,0,0,"59,200
(1.00)",0,0
분식,박봉자 떡볶이,0년 7개월,0,0,"33,935
(1.00)",0,0
분식,부엌19.83,0년 0개월,0,0,"76,700
(1.00)",0,0
분식,인정국물떡볶이,2년 4개월,28,"197,349","39,830
(1.00)",64.29,3.57
분식,석관동놀러오새우,0년 0개월,0,0,"57,550
(1.00)",0,0
분식,오떡,7년 5개월,51,"181,793","54,404
(1.00)",41.18,31.37
분식,남도분식,1년 8개월,6,0,"108,100
(2.00)",100.0,0.0
분식,떡장군,0년 0개월,0,0,"40,100
(1.00)",0,0
분식,악동떡볶이,0년 0개월,0,0,"34,680
(1.00)",0,0
분식,오백국수,5년 5개월,0,0,"58,130
(1.00)",0,0
분식,정가왕만두,0년 0개월,0,0,"40,700
(1.00)",0,0
분식,유흥떡볶이,2년 1개월,8,0,"19,250
(.00)",100.0,0.0
분식,투핑거스,4년 3개월,6,"74,569","69,490
(1.00)",83.33,33.33
분식,개념떡볶이,2년 8개월,11,"82,625","40,820
(1.00)",72.73,9.09
분식,공수간,8년 6개월,192,"54,021","70,119
(1.00)",53.65,4800.0
분식,호떡당,6년 10개월,25,"86,008","41,680
(1.00)",60.0,24.0
분식,순이네 떡볶이,0년 8개월,0,0,"44,715
(1.00)",0,0
분식,으니의수라간,8년 2개월,12,"63,996","53,200
(1.00)",0.0,100.0
분식,이토우야 ITTOUYA,2년 2개월,7,"189,278","68,000
(1.00)",100.0,0.0
분식,보영만두,13년 2개월,8,"370,782","89,800
(1.00)",12.5,37.5
분식,면장의밥상,0년 9개월,0,0,"72,300
(1.00)",0,0
분식,정동뚝배기,4년 3개월,2,0,"83,800
(1.00)",50.0,0.0
분식,면앤면 추억의 가락국수,3년 5개월,2,0,"83,800
(1.00)",0.0,0.0
분식,갑진즉석,1년 8개월,7,0,"40,260
(1.00)",128.57,28.57
분식,만두혁명,0년 0개월,0,0,"49,200
(1.00)",0,0
분식,참숯불닭발불떡볶이,3년 4개월,8,"135,563","52,930
(1.00)",0.0,37.5
분식,오빠네옛날떡볶이,1년 1개월,0,0,"55,000
(1.00)",0,0
분식,바푸리국민떡볶이,4년 6개월,1,0,"62,700
(1.00)",0.0,100.0
분식,바푸리,7년 10개월,92,"168,053","80,170
(1.00)",3.26,2801.09
분식,핫프렌즈 핫도그,3년 4개월,8,"40,745","36,850
(1.00)",0.0,62.5
분식,라밥,0년 8개월,0,0,"83,100
(1.00)",0,0
분식,떡통령의 빨간철가방,0년 0개월,0,0,"73,300
(1.00)",0,0
분식,바로그집,1년 5개월,1,0,"73,500
(1.00)",100.0,0.0
분식,벌떡,1년 7개월,36,0,"8,690
(.00)",100.0,0.0
분식,오마이카츠,0년 11개월,0,0,"42,050
(1.00)",0,0
분식,부산명가밀면,0년 0개월,0,0,"83,500
(1.00)",0,0
분식,북문로떡볶이,7년 4개월,28,"97,892","52,680
(1.00)",3.57,357.14
분식,남매컵밥,2년 2개월,4,0,"49,400
(1.00)",100.0,0.0
분식,정아니의불타는여고24시떡볶이,3년 2개월,19,"382,433","55,050
(1.00)",78.95,0.0
분식,킹스꼬마김밥,0년 0개월,0,0,"37,920
(1.00)",0,0
분식,맛있는 친구 미친 떡볶이,0년 8개월,0,0,"60,000
(1.00)",0,0
분식,대손관,1년 9개월,2,0,"154,200
(2.00)",100.0,0.0
분식,오정은A김밥,6년 6개월,21,"264,049","94,710
(2.00)",19.05,309.52
분식,우스떡볶이,0년 0개월,0,0,"38,300
(1.00)",0,0
분식,참 좋은 김밥천국,4년 11개월,13,"182,633","65,450
(1.00)",38.46,0.0
분식,기묘한 떡볶이,0년 0개월,0,0,"41,150
(1.00)",0,0
분식,신마녀떡볶이,2년 1개월,8,0,"38,300
(1.00)",100.0,0.0
분식,신대장 떡볶이,3년 10개월,17,"248,910","42,700
(1.00)",35.29,5.88
분식,문's 빨간떡볶이&빨간김밥,5년 11개월,5,0,"36,300
(1.00)",100.0,0.0
분식,대한분식,2년 2개월,11,"189,010","53,260
(1.00)",100.0,0.0
분식,왕비돈까스,0년 0개월,0,0,"99,000
(2.00)",0,0
분식,노랑분식,0년 0개월,0,0,"99,000
(2.00)",0,0
분식,맥아더떡볶이,0년 0개월,0,0,"99,000
(2.00)",0,0
분식,다가미,0년 8개월,0,0,"66,523
(1.00)",0,0
분식,두끼,6년 0개월,218,"603,228","177,436
(3.00)",24.77,0.0
분식,엄청난떡볶이,5년 10개월,17,"155,863","32,700
(1.00)",0.0,23.53
분식,즉석국물떡볶이 달쫀,4년 11개월,11,"203,271","48,530
(1.00)",27.27,0.0
분식,한입김밥,10년 3개월,1,0,"37,200
(1.00)",0.0,0.0
분식,신나불고,13년 6개월,0,0,"31,800
(1.00)",0,0
분식,장호덕손만두,0년 9개월,47,"115,071","39,600
(1.00)",48.94,0.0
분식,본만두,3년 10개월,8,"476,768","125,082
(2.00)",50.0,0.0
분식,우럼마왕만두,10년 5개월,17,"153,137","39,600
(1.00)",0.0,64.71
분식,떡볶이스타,3년 10개월,17,"23,765","47,300
(1.00)",47.06,100.0
분식,웁스떡볶이,8년 2개월,15,"51,870","42,920
(1.00)",0.0,0.0
분식,브이떡볶이126,0년 0개월,0,0,"59,750
(1.00)",0,0
분식,바로e생멸치국수,3년 10개월,4,0,"56,550
(1.00)",0.0,0.0
분식,갈현동할머니떡볶이,0년 0개월,0,0,"82,000
(1.00)",0,0
분식,밀방떡,3년 6개월,22,"245,153","49,640
(1.00)",72.73,9.09
분식,괴물떡볶이,3년 10개월,3,0,"39,500
(1.00)",0.0,0.0
분식,일백송칼국수,0년 9개월,0,0,"48,350
(1.00)",0,0
분식,이웃집소녀떡볶이,7년 6개월,53,"168,340","80,950
(1.00)",5.66,20.75
분식,채다올김밥,7년 1개월,17,"186,314","60,390
(1.00)",0.0,100.0
분식,불오뎅,8년 8개월,13,"176,948","42,150
(1.00)",30.77,7.69
분식,모범떡볶이1976,6년 4개월,17,"211,131","59,810
(1.00)",17.65,317.65
분식,쭝일아찌5단계빨강떡,2년 7개월,4,0,"40,700
(1.00)",50.0,0.0
분식,진미면막국수,10년 0개월,9,"298,089","62,400
(1.00)",0.0,0.0
분식,최고다최고또먹분식,0년 0개월,0,0,"40,000
(1.00)",0,0
분식,뚱보아저씨 돈가스,4년 2개월,4,"237,930","90,000
(1.00)",50.0,0.0
분식,심할머니안흥찐빵만두,4년 11개월,29,"118,594","66,910
(1.00)",31.03,0.0
분식,바로그집,25년 11개월,11,0,"73,500
(1.00)",9.09,0.0
분식,유자유김치떡볶이,7년 1개월,2,0,"87,150
(1.00)",50.0,0.0
분식,열혈분식,1년 7개월,27,0,"13,000
(.00)",100.0,0.0
분식,릴라돈가스,9년 3개월,2,0,"93,750
(2.00)",0.0,50.0
분식,신화신가네매운떡볶이,10년 3개월,9,"96,543","32,780
(1.00)",11.11,44.44
분식,갱스터 떡볶이,0년 9개월,0,0,"6,300
(.00)",0,0
분식,인정국물떡볶이,5년 2개월,43,"197,349","39,830
(1.00)",41.86,2.33
분식,몬나니떡볶이,6년 7개월,7,"123,640","59,970
(1.00)",0.0,457.14
분식,딸부자꼬마김밥,7년 4개월,5,"170,116","35,100
(1.00)",60.0,0.0
분식,오진당떡볶이,0년 0개월,0,0,"2,500
(.00)",0,0
분식,두레마을우동집,5년 0개월,8,"88,510","91,500
(1.00)",12.5,0.0
분식,신전떡볶이,21년 8개월,662,0,"70,100
(1.00)",8.01,200.0
분식,평이담백 뼈칼국수,1년 3개월,1,0,"114,430
(2.00)",100.0,0.0
분식,요기인,5년 3개월,0,0,"69,100
(1.00)",0,0
분식,교동우동&김밥,0년 0개월,0,0,"98,000
(2.00)",0,0
분식,떡볶당,0년 0개월,0,0,"50,840
(1.00)",0,0
분식,쫄만이,0년 0개월,0,0,"2,805
(.00)",0,0
분식,파더스김밥,6년 0개월,17,"43,108","64,810
(1.00)",23.53,17.65
분식,마포만두,10년 11개월,12,"8,760","83,540
(1.00)",0.0,25.0
분식,우리동네국수집,5년 8개월,16,"195,328","56,350
(1.00)",12.5,12.5
분식,고미고미,2년 7개월,0,0,"64,070
(1.00)",0,0
분식,한국수,5년 2개월,9,"348,917","114,121
(2.00)",33.33,0.0
분식,장안우동집,1년 3개월,1,0,"56,340
(1.00)",100.0,0.0
분식,아싸라비야 매운떡볶이,0년 0개월,0,0,"60,500
(1.00)",0,0
분식,빨간자전거,2년 3개월,4,0,"71,600
(1.00)",100.0,0.0
분식,돈가스부띄크,0년 0개월,0,0,"78,008
(1.00)",0,0
분식,미가람팔팔닭떡볶이,3년 10개월,6,"489,196","137,800
(2.00)",16.67,0.0
분식,우리할매 떡볶이,0년 0개월,0,0,"25,100
(.00)",0,0
분식,우림칼국수,1년 10개월,2,0,"30,820
(.00)",100.0,0.0
분식,만타떡볶이,1년 2개월,0,0,"58,200
(1.00)",0,0
분식,닭터박강정떡볶이,4년 1개월,0,0,"42,800
(1.00)",0,0
